Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic,is_attack
1926190,10.10.10.252,41180,10.10.10.249,30557,tcp,-,0.000026,0,0,REJ,T,T,0,Sr,1,44,1,40,-,7.2e-05,1,1,0,0,13888.423841,13888.423841,27776.847682,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.002411,72.002411,72.002411,72.002411,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.002411,72.002411,72.002411,72.002411,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
1322022,3.116.42.109,34511,121.70.194.15,15761,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
1920863,10.10.10.252,41180,10.10.10.249,36697,tcp,-,0.000090,0,0,REJ,T,T,0,Sr,1,44,1,40,-,7.9e-05,1,1,0,0,12633.445783,12633.445783,25266.891566,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.154968,79.154968,79.154968,79.154968,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.154968,79.154968,79.154968,79.154968,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
2378523,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002151,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.00217,3,3,3,3,1382.58565,1382.58565,2765.1713,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,1058.81691,1111.030579,2169.847488,1084.923744,36.920639,6654.024124,7144.927979,13798.952103,6899.476051,347.121444,1058.81691,7144.927979,20861.86409,4172.372818,2940.243212,93554.962312,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,20861.86409,20861.86409,20861.86409,20861.86409,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
3024942,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002251,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,477.0,477.0,477.0,477.0,0.0,477.0,477.0,477.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
1260247,68.50.229.58,31138,130.222.72.94,63123,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
88350,10.10.10.252,12345,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,74,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3217645,10.10.10.252,50844,10.10.10.249,80,tcp,-,0.001047,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.001493,1,2,0,0,669.802619,1339.605238,2009.407857,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.09137,1542.09137,1542.09137,1542.09137,0.0,49.114227,1492.977142,1542.09137,771.045685,1020.965258,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.09137,1542.09137,1542.09137,1542.09137,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
5052,10.10.10.252,59292,10.10.10.249,80,tcp,-,0.061288,13280,0,SH,T,T,0,ScACF,4,216,0,0,-,0.063274,6,6,2,1,94.825819,94.825819,189.651637,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13132.0,2188.666667,3417.358434,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13284.0,1107.0,2566.408527,7.867813,38897.99118,63273.906708,12654.781342,16697.988464,54.121017,39900.064468,63265.08522,12653.017044,18049.337182,7.867813,38897.99118,63347.101212,5758.827383,12443.975399,209944.362395,6.0,6.0,13132.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,63347.101212,63347.101212,63347.101212,63347.101212,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3232289,10.10.10.252,46530,10.10.10.249,80,tcp,-,0.000943,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,19.5,27.577164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.07634,302.07634,302.07634,302.07634,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.07634,302.07634,302.07634,302.07634,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
1748701,10.10.10.252,53521,10.10.10.249,1883,tcp,mqtt,4.731790,4444,0,OTH,T,T,0,DcAc,47,6534,0,0,-,0.014921,4,3,1,1,268.075163,201.056372,469.131535,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,41.0,41.0,10.25,20.5,0.0,4.0,4.0,1.333333,2.309401,0.0,41.0,45.0,6.428571,15.317279,1512.050629,10948.181152,14921.188354,4973.729451,5195.734834,4078.865051,8809.089661,12887.954712,6443.977356,3344.773898,63.180923,8809.089661,14921.188354,2486.864726,3242.292029,3015.845584,4.0,3.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14921.188354,14921.188354,14921.188354,14921.188354,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,502,509,mqttmalaria,1
458305,184.223.191.39,44324,129.10.236.105,7163,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
1799619,10.10.10.252,53357,10.10.10.249,1883,tcp,mqtt,4.687066,4295,0,OTH,T,T,0,DcAc,48,6791,0,0,-,4.826556,50,25,25,25,10.359354,5.179677,15.53903,0.5,1600,32,32,800,32,32,0,0,0,25,25,75,0,0,0,0,0.0,187.0,4434.0,88.68,89.632,4.0,4.0,100.0,4.0,0.0,0.0,187.0,4534.0,60.453333,83.275235,1329.898834,217669.963837,4826555.967331,98501.14219,99008.083073,186962.127686,220293.998718,4824036.836624,201001.534859,9557.021002,159.025192,217669.963837,4826555.967331,65223.729288,92977.446245,939.386186,50.0,25.0,4434.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4826555.967331,4826555.967331,4826555.967331,4826555.967331,0.0,0.0,0.0,0.0,0.0,0.0,502,1288,502,1489,mqttmalaria,1
3236180,10.10.10.252,47372,10.10.10.249,80,tcp,-,0.000125,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.064089,5,4,1,2,78.016435,62.413148,140.429584,0.8,168,32,40,136,32,40,0,2,0,1,1,8,0,0,0,0,0.0,279.0,279.0,55.8,124.772593,0.0,576.0,850.0,212.5,274.606992,0.0,576.0,1129.0,125.444444,207.08278,1019.954681,41733.026505,64089.05983,16022.264957,19171.569818,311.136246,20576.953888,21558.046341,7186.015447,11598.28057,59.127808,41733.026505,64089.05983,8011.132479,15184.112026,17616.111127,5.0,4.0,279.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,64089.05983,64089.05983,64089.05983,64089.05983,0.0,0.0,0.0,0.0,0.0,0.0,1152,65160,302,507,slowread,1
3243096,10.10.10.252,35778,10.10.10.249,80,tcp,-,0.000111,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.064645,5,4,1,2,77.34544,61.876352,139.221792,0.8,168,32,40,136,32,40,0,2,0,1,1,8,0,0,0,0,0.0,235.0,235.0,47.0,105.095195,0.0,576.0,850.0,212.5,274.606992,0.0,576.0,1085.0,120.555556,203.492697,998.973846,41877.985001,64645.051956,16161.262989,19343.039529,423.192978,21198.987961,22142.17186,7380.723953,11967.065538,42.915344,41877.985001,64645.051956,8080.631495,15320.828298,16783.960522,5.0,4.0,235.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0,64645.051956,64645.051956,64645.051956,64645.051956,0.0,0.0,0.0,0.0,0.0,0.0,1152,65160,302,508,slowread,1
2359982,::1,57810,::1,1883,tcp,-,-,-,-,OTH,T,T,0,^cC,0,0,0,0,-,0.002309,3,3,3,3,1299.21652,1299.21652,2598.433041,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,1096.010208,1213.07373,2309.083939,1154.541969,82.77641,6691.932678,6877.183914,13569.116592,6784.558296,130.992405,1096.010208,6877.183914,20895.004272,4179.000854,2854.754231,87913.651213,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,20895.004272,20895.004272,20895.004272,20895.004272,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
2747223,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002281,100,0,S0,T,T,0,Dc,3,184,0,0,-,4.07297,15,15,15,15,3.682816,3.682816,7.365633,1.0,120,8,8,120,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,500.0,33.333333,1.290994,34.0,35.0,515.0,34.333333,0.48795,32.0,35.0,1015.0,33.833333,1.085431,7.152557,1027489.900589,4072969.913483,290926.422392,475375.917796,6443.023682,1016220.092773,4083499.908447,291678.564889,467145.807671,7.152557,1009201.049805,4090371.847153,141047.305074,348213.949952,249.203903,5.0,5.0,166.666667,171.666667,0.0,0.0,0.0,0.0,0.0,0.0,4090371.847153,4090371.847153,4090371.847153,4090371.847153,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
1797787,10.10.10.252,48989,10.10.10.249,1883,tcp,mqtt,4.753369,4447,0,OTH,T,T,0,DcAc,50,7047,0,0,-,4.864933,50,25,25,25,10.277634,5.138817,15.416451,0.5,1600,32,32,800,32,32,0,0,0,25,25,75,0,0,0,0,0.0,185.0,4462.0,89.24,90.19357,4.0,4.0,100.0,4.0,0.0,0.0,185.0,4562.0,60.826667,83.803724,1420.021057,216706.037521,4864933.013916,99284.347223,96578.344194,182085.037231,223396.062851,4862437.963486,202601.581812,11496.484383,157.117844,216706.037521,4864933.013916,65742.338026,91446.715905,937.731308,50.0,25.0,4462.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4864933.013916,4864933.013916,4864933.013916,4864933.013916,0.0,0.0,0.0,0.0,0.0,0.0,502,501,502,501,mqttmalaria,1
3203100,10.10.10.252,54636,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,79,0,0,-,0.021062,4,3,0,0,189.916414,142.43731,332.353724,0.75,136,32,40,104,32,40,2,2,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.065292,15995.025635,21023.988724,7007.996241,7936.505846,1297.950745,19702.911377,21000.862122,10500.431061,13014.272471,37.908554,15995.025635,21061.897278,3510.316213,6266.565495,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21061.897278,21061.897278,21061.897278,21061.897278,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,502,510,slowloris,1
1742111,10.10.10.252,49977,10.10.10.249,1883,tcp,mqtt,4.724021,4416,0,OTH,T,T,0,DcAc,30,4222,0,0,-,4.738431,48,24,24,24,10.129935,5.064968,15.194903,0.5,1536,32,32,768,32,32,0,0,0,24,24,72,0,0,0,0,0.0,187.0,4288.0,89.333333,90.369533,4.0,4.0,96.0,4.0,0.0,0.0,187.0,4384.0,60.888889,83.946756,1183.986664,218104.124069,4738430.976868,100817.680359,99500.408823,183069.944382,220285.177231,4735470.056534,205890.002458,10554.194013,207.901001,218104.124069,4738430.976868,66738.464463,93864.189204,925.200772,48.0,24.0,4288.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,4738430.976868,4738430.976868,4738430.976868,4738430.976868,0.0,0.0,0.0,0.0,0.0,0.0,502,5191,502,5384,mqttmalaria,1
3168666,10.10.10.252,38558,10.10.10.249,80,tcp,-,0.084299,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.022294,1,2,0,0,44.855028,89.710057,134.565085,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22601.84288,22601.84288,22601.84288,22601.84288,0.0,307.798386,22294.044495,22601.84288,11300.92144,15546.623717,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22601.84288,22601.84288,22601.84288,22601.84288,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
2949723,10.10.10.247,5683,10.10.10.249,5683,udp,-,4.071165,500,0,S0,T,T,0,Dcc,15,920,0,0,-,0.00212,3,3,3,3,1415.082321,1415.082321,2830.164642,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,1051.187515,1068.83049,2120.018005,1060.009003,12.475467,6361.961365,6807.088852,13169.050217,6584.525108,314.752665,1051.187515,6807.088852,20119.905472,4023.981094,2803.269259,95753.903734,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,20119.905472,20119.905472,20119.905472,20119.905472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
3241167,10.10.10.252,56750,10.10.10.249,80,tcp,-,0.000094,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,5.9e-05,1,1,0,0,16912.516129,16912.516129,33825.032258,1.0,32,32,32,20,20,20,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.127808,59.127808,59.127808,59.127808,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.127808,59.127808,59.127808,59.127808,0.0,0.0,0.0,0.0,0.0,0.0,1152,0,1152,0,slowread,1
93167,10.10.10.252,43871,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,73,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
90728,10.10.10.252,33393,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,71,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
93691,10.10.10.252,52129,10.10.10.0,137,udp,dns,-,-,-,S0,T,T,0,D,1,78,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3042298,10.10.10.252,50536,10.10.10.249,80,tcp,-,0.003610,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.021985,1,2,0,0,45.485447,90.970893,136.45634,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22243.976593,22243.976593,22243.976593,22243.976593,0.0,258.922577,21985.054016,22243.976593,11121.988297,15362.69487,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22243.976593,22243.976593,22243.976593,22243.976593,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
3164078,10.10.10.252,55626,10.10.10.249,80,tcp,http,3.403787,322,0,S0,T,T,0,ScAD,5,590,0,0,-,0.021715,4,3,1,1,184.205097,138.153823,322.358919,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,335.0,335.0,83.75,167.5,0.0,309.0,309.0,103.0,178.401233,0.0,335.0,644.0,92.0,157.299078,863.075256,19619.941711,21714.925766,7238.308589,10724.394558,325.918198,20451.068878,20776.987076,10388.493538,14230.630519,24.080276,19619.941711,21714.925766,3619.154294,7847.18393,29657.020565,4.0,3.0,335.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,21714.925766,21714.925766,21714.925766,21714.925766,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,500,507,rudeadyet,1
3188946,10.10.10.252,58144,10.10.10.249,80,tcp,http,0.020864,152,0,S0,T,T,0,ScAD,3,316,0,0,-,0.020876,3,2,1,0,143.706167,95.804111,239.510279,0.666667,104,32,40,72,32,40,0,2,0,1,0,4,0,0,0,0,0.0,233.0,233.0,77.666667,134.522613,0.0,0.0,0.0,0.0,0.0,0.0,233.0,233.0,46.6,104.200768,1010.894775,19865.036011,20875.930786,10437.965393,13331.891121,20902.15683,20902.15683,20902.15683,20902.15683,0.0,49.829483,19865.036011,20951.986313,5237.996578,9760.552187,11161.178986,3.0,2.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20951.986313,20951.986313,20951.986313,20951.986313,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,502,508,slowloris,1
3238403,10.10.10.252,60826,10.10.10.249,80,tcp,-,0.044106,0,0,OTH,T,T,0,^cA,1,52,0,0,-,0.000469,1,1,0,0,2132.335536,2132.335536,4264.671073,1.0,32,32,32,20,20,20,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.969345,468.969345,468.969345,468.969345,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.969345,468.969345,468.969345,468.969345,0.0,0.0,0.0,0.0,0.0,0.0,1152,0,1152,0,slowread,1
2763743,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002266,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.002278,3,3,3,3,1316.892936,1316.892936,2633.785871,1.0,24,8,8,24,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,100.0,33.333333,1.527525,34.0,35.0,103.0,34.333333,0.57735,32.0,35.0,203.0,33.833333,1.169045,1117.944717,1160.144806,2278.089523,1139.044762,29.839969,6721.973419,6769.180298,13491.153717,6745.576859,33.380304,1117.944717,10182.857513,25952.100754,5190.420151,3955.715654,89109.755311,3.0,3.0,100.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,25952.100754,25952.100754,25952.100754,25952.100754,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
3086593,10.10.10.252,42238,10.10.10.249,80,tcp,http,0.022356,395,0,S0,T,T,0,ScAD,4,611,0,0,-,0.003794,1,2,0,0,263.577201,527.154402,790.731603,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.045532,3931.045532,3931.045532,3931.045532,0.0,137.090683,3793.954849,3931.045532,1965.522766,2585.79345,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3931.045532,3931.045532,3931.045532,3931.045532,0.0,0.0,0.0,0.0,0.0,0.0,501,506,501,506,rudeadyet,1
87480,10.10.10.252,37139,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,67,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2274788,::1,60726,::1,1883,tcp,-,-,-,-,OTH,T,T,0,^cCcCcC,0,0,0,0,-,4.07069,15,15,15,15,3.684879,3.684879,7.369758,1.0,120,8,8,120,8,8,0,0,0,0,0,0,0,0,0,0,32.0,35.0,500.0,33.333333,1.290994,34.0,35.0,515.0,34.333333,0.48795,32.0,35.0,1015.0,33.833333,1.085431,3.814697,1027255.058289,4070689.916611,290763.565472,475786.228017,5791.902542,1016083.955765,4080773.830414,291483.84503,467255.98447,3.814697,1008193.016052,4087536.811829,140949.545235,348190.406067,249.343483,5.0,5.0,166.666667,171.666667,0.0,0.0,0.0,0.0,0.0,0.0,4087536.811829,4087536.811829,4087536.811829,4087536.811829,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,normal,0
3188506,10.10.10.252,57692,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,82,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,13.0,18.384776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.876251,259.876251,259.876251,259.876251,0.0,0.0,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.876251,259.876251,259.876251,259.876251,0.0,0.0,0.0,0.0,0.0,0.0,502,508,502,508,slowloris,1
